description_id,sentence,cluster,cluster_type,n_tokens
38,Students will need to be good at communicating and explaining their ideas.,12,logistics,13
38,"Careers GCSE Computer Science can lead you to many other career paths, for example it supports progress in careers in technology, science, engineering and the creative industries.",1,motivation,31
38,These are areas where there is a shortage of skilled people.,2,motivation,12
38,If you choose not to study Computer Science at a higher level that GCSE the course will still benefit you because so many jobs in the current climate involve using the skills you will learn over the course.,1,motivation,39
38,Extra-Curricular activities,12,logistics,3
38,These will include visits to and from industry and software developers,2,motivation,11
39,Why should I take it?,0,motivation,6
39,"This exciting GCSE gives you an excellent opportunity to investigate how computers work and how they’re used, and to develop computer programming and problem-solving skills.",1,motivation,30
39,"You’ll also do some fascinating in-depth research and practical work, both of which will help in a variety of different real-world scenarios.",14,transferrable,29
39,"If you have any interest in technological development, application developments, and in general programming, then this is the course for you.",21,content,25
39,What will I be studying?,0,motivation,6
39,"● Understand and apply the fundamental principles and concepts of Computer Science, including abstraction, decomposition, logic, algorithms, and data representation.",5,content,26
39,"Analyse problems in computational terms through practical experience of solving such problems, including designing, writing, and debugging programs.",8,content,22
39,"Think creatively, innovatively, analytically, logically and critically.",13,transferrable,11
39,● Apply mathematical skills relevant to Computer Science.,21,content,9
39,"● Understand the components that make up digital systems, and how they communicate with one another and with other systems.",4,content,22
39,● Understand the impacts of digital technology to the individual and to wider society.,19,motivation,15
39,34 The new specification of J277: J277/01:,12,logistics,9
39,"Computer Systems ● System Architecture ● Memory and Storage ● Computer networks, connections and protocol ● Network security ● System software ● Ethical, legal, cultural and environmental impacts of digital technology J277/02:",3,content,38
39,"Computational thinking, algorithms and programming ● Algorithms ● Programming fundamentals ● Producing robust programs ● Boolean Logic ● Programming languages and Integrated Development Environments",8,content,25
39,How is it assessed?,9,logistics,5
39,"Computer systems 80 marks 1 hour and 30 minutes Written paper (no calculators allowed) 50% of total GCSE Computational thinking, algorithms and programming 80 marks 1 hour and 30 minutes Written paper (no calculators allowed) 50% of total GCSE Practical Programming",10,logistics,48
39,"All students are given the opportunity to undertake a programming task, either to a specification or to solve a problem, during their course of study.",20,content,28
39,Students may draw on some of the content in both components when engaged in practical programming.,20,content,17
39,What else do I need to know?,0,motivation,8
39,"35 To confidently succeed in computer science you should have a keen interest in coding, decent grasp of mathematics and an understanding of Technology",22,motivation,25
40,In this day and age computing actually makes up a large percentage of our daily lives.,18,motivation,17
40,"Our communication with friends, our businesses, our entertainment, our travel is all controlled using computers.",18,motivation,19
40,Choosing this modern subject will give you a greater understanding of how our world intertwines with technology and how that technology works to make everyday life easier for us.,19,motivation,31
40,As part of the course you will: •,12,logistics,9
40,Understand the inner workings of computer systems •,4,content,8
40,Look at the fundamental algorithms we use in everyday life •,6,content,11
40,Learn about cyber security in an increasingly hackable world •,3,content,10
40,Develop knowledge of computing programming to solve problems •,8,content,9
40,Learn about the environmental and social impact of computers Method of Assessment: NEA on coding a solution to a computer problem — ‘The Programming Problem’ Computational thinking and problem solving examination.,7,logistics,35
40,Written assessment on theoretical knowledge of computing.,7,logistics,8
40,Students will complete two examinations at the end of the course worth 50% each.,10,logistics,16
40,Future Study and Careers: Students can go on to study A-Level Computing at Petroc or similar colleges.,23,motivation,21
40,"At university, students could chose to study a broad range of computing subjects including; Network Management, Cyber-Security and Forensics, Video Game development, Digital Graphics, and Systems Analyst.",23,motivation,36
40,Our Students Say...,15,transferrable,4
40,“Computer Science has given me many practical programming skills that I am now able to apply in a real world scenario.”,22,motivation,24
40,“It’s always interesting and great fun.,15,transferrable,9
40,It can be used later on in life if you want to become a programmer.”,23,motivation,17
40,“Computer Science is good as you learn a large amount about computers and how to code.,22,motivation,18
40,It’s challenging and requires determination,15,transferrable,6
41,What skills will I develop?,14,transferrable,6
41,•Programming languages •,8,content,4
41,Hardware architecture and construction •Communication •,4,content,7
41,Time management and organisation •,13,transferrable,5
41,Presenting reasoned arguments •,13,transferrable,4
41,Retrieval of information •Numeracy •Commercial awareness,19,motivation,6
41,What career opportunities can this subject lead to?,2,motivation,9
41,Experience in this qualification will benefit you in any employment that involves the use of computers.,23,motivation,17
41,Specialist roles can include: •Computer Programmer •Database administrator •,2,motivation,12
41,"Game developer •Network Engineer •Systems Analyst Computer Science is seen as an excellent foundation for going on to do a range of Level 3, A level and Degree courses.",2,motivation,33
41,Course components: Component 1: Principles of Computer Science,4,content,10
41,External examination 50% of the total GCSE Component 2: Component 2: Application of Computational Thinking External examination 50% of the total GCSE Course content: •,7,logistics,30
41,"An understanding of what algorithms are, what they are used for and how they work; ability to interpret, amend and create algorithms (program instructions) •",6,content,30
41,"Encryption and databases; ability to use SQL to insert, amend and extract data stored in a structured database •",5,content,21
41,"An understanding of components of computer systems; ability to construct truth tables, produce logic statements and read and interpret fragments of assembly code •",5,content,26
41,"An understanding of computer networks, the internet and the world wide web •",3,content,14
41,Ability to construct web pages using HTML and CSS,21,content,9
41,What attributes will I need to be successful in this Subject? •Enthusiasm for ICT and Computing •,23,motivation,18
41,Positive attitude to learning •,15,transferrable,5
41,Able to meet deadlines •Logical thinker •,13,transferrable,8
41,Able to take and act on instructions •,15,transferrable,8
41,Good Mathematics and Literacy skills •A problem solver,14,transferrable,8
41,What extra support is available?,4,content,6
41,•After school sessions •1:1 sessions •Revision Guides •,9,logistics,9
41,Sample assessment materials for guidance,9,logistics,5
42,There is a vast difference between GCSE Computer Science and Level 2 Vocational Award Creative iMedia.,1,motivation,17
42,"In simple terms, Creative iMedia can be described as using applications for a specific purpose, eg learning to use Dreamweaver to create a website for a specific client brief.",11,motivation,32
42,"Computer Science however involves coding solutions for specific problems, eg writing a program for a supermarket to manage their stock level database.",22,motivation,24
42,"Computer Science is assessed by 100% exam, however you will be required to complete a mandatory programming project.",7,logistics,21
42,"What you’ll study in Year 10: Unit 1: Computer systems Computer architecture, memory, storage, wired and wireless networks, network topologies, protocols and layers, system security, system software and ethical, legal, cultural, and environmental concerns.",4,content,48
42,It is expected that you will become familiar with the impact of Computer Science in the modern world and the impact computers have on society and people of all backgrounds.,18,motivation,31
42,"Your programming project will allow you to build on our core values such as resilience, and develop your problem solving skills.",21,content,23
42,"Unit 2: Computational thinking, algorithms and programming Algorithms, programming techniques, Pseudocode, programming in Python, how to produce robust programs, computational logic, translators and facilities of languages and data representation.",8,content,38
42,What you’ll study in Year 11: Programming Project (September – December):,21,content,16
42,You will be prepared with the necessary skills to enable you to complete a Programming Project using Python.,21,content,19
42,"Although you will not be assessed for the project, it is a requirement that you complete it to support you to prepare for the Topic 2 exam.",9,logistics,29
42,"From February onwards you will revisit the topics from Units 1 and 2, with the focus mainly on examination style practice questions.",9,logistics,24
42,"This component incorporates and builds on the knowledge and understanding gained in Year 10, encouraging you to apply this knowledge and understanding using computational thinking.",7,logistics,27
42,You will become familiar with computing related mathematics.,21,content,9
42,This course is externally assessed at the end of Year 11.,12,logistics,12
42,You should opt for this subject if you: ,0,motivation,10
42,Have good organisational skills  Have a minimum level 4 in Mathematics  Are interested in computer programming (Python) ,21,content,22
42,Have enthusiasm and a thirst for learning independently  Have an independent approach to problem solving Computer Science is a very rewarding subject and one that can aid in any career students wish to pursue.,22,motivation,36
42,How learning will be assessed in Year 10:  End of topic tests  End of Unit 1 test - 50% of the final grade (mock exam for Unit 1 before Christmas)  End of Unit 2 test - 50% of the final grade,9,logistics,49
42,How learning will be assessed at the end of Year 11:  November & February mock exams  Internally assessed exam  Programming Project,9,logistics,25
43,Brief Summary of Course Content,12,logistics,5
43,"Do you see yourself as a Computer Programmer, a Network Manager or a Cyber Security Analyst?",2,motivation,18
43,GCSE Computer Science offers an exciting insight into Computing in the real world.,1,motivation,14
43,You will learn about how a Computer System works and the different Components that make up a computer.,16,content,19
43,The way Networks pass data to different parts of the world.,3,content,12
43,You will learn ways to secure computer systems in order to stop hacking and viruses.,3,content,16
43,Programming is a valuable skill that employers in every industry sector value.,23,motivation,13
43,"It helps with logical thinking, creativity and structure of writing.",15,transferrable,12
43,Computer Science allows pupils to explore Programming Techniques and write Robust Programs for different scenarios.,21,content,16
43,Could you write a program that will provide secure access to a website?,3,content,14
43,Could you program a quiz game with multiple choice questions?,10,logistics,11
43,The programming skills that you learn in Computer Science can lead on to careers in Computer Game Design and Programming.,17,motivation,21
43,Computer Science is an academic course.,22,motivation,7
43,This option is for pupils who are interested in learning more about programming and the internal logics of a computer.,21,content,21
43,Computer Science GCSE is part of the Science element of the English Baccalaureate.,1,motivation,14
43,"Computer Science will be assessed by:  A Programming Project worth 20% involving solving a problem using coding (TBC)  Computer systems – written exam worth 40%  Computational thinking, algorithms and programming – written exam worth 40% NB - Pupils can only choose one ‘Computing’ subject: Computer Science or Creative iMedia",7,logistics,62
44,"In Computer Science, students will learn about the fundamental computing principles and concepts, such as logic and algorithm design.",21,content,22
44,"They will learn to analyse problems in computational terms by solving real problems and will design, code and debug their own programs.",8,content,24
44,Students will also learn how to think creatively and analytically.,12,logistics,11
44,Students will do this by learning about how digital systems like computers and smart phones work and communicate with one another.,16,content,22
44,"Finally, they will study the impacts of digital technology on individuals and the wider society.",19,motivation,17
44,The course in Computer Science has three main topics:,21,content,10
44,"1: Computer Systems 2: Computational Thinking, Algorithms and Programming 3: Practical Programming",8,content,16
44,"The grid below explains how each of the three topics will be assessed Component Number Component Name Mark Duration Weighting J277/01 Computer Systems 80 1.5 hours 50% of total GCSE J277/02 Computational Thinking, Algorithms and Programming 80 1.5 hours 50% of total GCSE",7,logistics,48
44,What are the topics in each component?,12,logistics,8
44,"The GCSE topics are very similar to those studied in year 7, 8 and 9: Computer Systems •",1,motivation,20
44,Wired and wireless networks •,3,content,5
44,"Network topologies, protocols and layers •",3,content,7
44,"Moral, legal, cultural and environmental concerns Computational Thinking, Algorithms and Programming •",7,logistics,15
44,Producing robust programs •,8,content,4
44,Translators and facilities of languages •,6,content,6
44,Data representation Practical Programming,5,content,4
44,All students must be given the opportunity to undertake programming tasks to solve a problem during their course of study.,20,content,21
44,Students may draw on some of the content in both components when engaged in Practical Programming.,20,content,17
44,Career opportunities - The advantage of learning computer science is that computers are used in every sector of the job market.,17,motivation,22
44,It is nearly impossible to find a job where a computer is not used.,17,motivation,15
44,"As a result businesses will always need software, and will always need someone to write it and maintain it.",23,motivation,21
44,The following are some career opportunities that can lead on from studying computer science:  Web developer.,17,motivation,19
44,"Web developers plan, create and code web pages, using both non-technical and technical skills to produce websites that fit the customer's requirements.",23,motivation,26
44,"They are involved in the technical and graphical aspects of pages, producing not just the look of the website, but determining how it works as well.",16,content,29
44,"Working in games design you'll be involved in the creation and production of games for personal computers, games consoles, social/online games, arcade games, tablets, mobile phones and other hand-held devices.",2,motivation,40
44,Your work will usually be concerned with either design (including art and animation) or programming.,14,transferrable,18
44, Software Architect.,2,motivation,4
44,"Software architects apply their knowledge of computer science, engineering, and mathematics to design and develop computer programs and applications.",2,motivation,22
44,"They may create new software or modify existing software with the goal of producing an efficient, reliable, and easy-to-maintain product.",23,motivation,27
45,Edexcel’s GCSE Computer Science has been recognised as a Science subject in the English Baccalaureate (EBacc).,1,motivation,20
45,"This means that a student who sits any three of the four separate sciences (Biology, Chemistry, Physics and Computer Science) and achieves a 5 or above in two of them will fulfil the Science requirement of the EBacc.",14,transferrable,43
45,Please note this course has a high Mathematical content and is challenging.,14,transferrable,13
45,It is suited to students who have a logical and analytical mind and who are interested to know more about programming and how computers operate.,21,content,26
45,What you will study?,0,motivation,5
45,During this course students will study the fundamental principles of computer science and use computational thinking skills to analyse problems and design solutions across a range of contexts.,21,content,29
45,"Students will gain practical experience of designing, writing, and testing computer programs (using Python) that accomplish specific goals.",21,content,23
45,"This will develop their ability to reason, explain and evaluate computing solutions.",8,content,14
45,"The course also looks at current and emerging trends in computing technologies, as well as the impact of computing on individuals, society and the environment, including ethical, legal and ownership issues.",16,content,36
45,Assessment Methods 100% of the marks are gained through two written exams worth 50% each. •,10,logistics,19
45,"One hour and thirty minutes written paper, ‘Principles of Computer Science’ •",5,content,15
45,"Two hour practical assessment, ‘Application of Computational Thinking’",7,logistics,11
45,"The practical assessment will require students to design, write and test programs using an onscreen integrated development environment (IDE).",12,logistics,23
45,We will be using the programming language Python and Thonny as the IDE.,21,content,14
45,Career ideas/Progression Route,2,motivation,5
45,"The course lays a foundation for further study of Computer Science or related subjects and is applicable for any career path involving programming, software development, web development and engineering.",21,content,32
45,Computer Science is valued by universities and employers since it requires the development of analytical and problem-solving skills,22,motivation,20
46,GCSE Computer Science Computer Science is a very practical subject – students will be able to use the knowledge and skills they learn in the classroom on real-world problems.,1,motivation,32
46,"In addition, this is a highly creative subject calls on learners to be inventive.",15,transferrable,16
46,There are many career choices within the Computer Science field.,17,motivation,11
46,"These include software developer, computer hardware engineer, computer system analyst, information security analyst, computer programmer, drone operator and Cyber security consultant.",2,motivation,27
46,"You will gain valuable thinking and programming skills that are extremely attractive in the modern workplace, a deep understanding of problem solving and experience in creating logical and efficient solutions, ability to write down solutions to problems for other people to understand.",14,transferrable,45
46,What is the Course Content? •,12,logistics,7
46,"Real world programming skills, understanding of the fundamental principles including programming, data representation, computer systems, computer networks, cyber security and ethical, legal and environmental impacts of digital technology on wider society.",21,content,38
46,How is the Course Assessed? •,9,logistics,7
46,This course has one tier of entry and all grades from 1-9 are available •,12,logistics,17
46,"There are two exam papers at the end, one focusing on computer systems and one with a focus on computational thinking, algorithms and programming.",7,logistics,27
46,Each paper lasts 1.5 hours and is worth 50% of the total GCSE each.,10,logistics,16
46,Students will undertake a programming project in the final year of the course.,20,content,14
46,This allows for you to gain practical experience of using the skills developed throughout the specification.,14,transferrable,17
46,"Students will engage in an authentic experience, which supports their learning and exam preparation.",12,logistics,16
46,What do our students think?,15,transferrable,6
46,“I enjoy that we have full control of the pace of learning.,15,transferrable,14
46,It is worth doing it if you are good at maths.,12,logistics,12
46,It's a satisfying subject because you feel you've achieved something when you make a program.”,15,transferrable,19
46,“I enjoy solving puzzles and problems.,15,transferrable,8
46,"Taking this GCSE has allowed me to develop this into a real skill, applying it to real life problems to create my own programs.”",1,motivation,27
47,"Course Outline A GCSE in Computer Science is engaging and practical, encouraging creativity and problem solving.",1,motivation,18
47,It encourages students to develop their understanding and application of core concepts.,15,transferrable,13
47,"Students analyse problems and devise creative solutions by designing, writing, testing and evaluating programs using the Python programming language.",21,content,22
47,By the end of the course students will be able to: •,12,logistics,13
47,"Understand and apply the fundamental principles and concepts of Computer Science, including abstraction, decomposition, logic, algorithms, and data representation. •",5,content,26
47,Analyse problems in computational terms through practical experience of solving such problems. •,8,content,14
47,"Think creatively, innovatively, analytically, logically and critically and apply mathematical skills relevant to computer science. •",21,content,20
47,"Understand the components that make up digital systems, and how they communicate with one another and with other systems. •",4,content,22
47,Understand the impacts of digital technology to the individual and to wider society.,19,motivation,14
47,"Assessment COMP01 – 50% - 80 marks – 1 hour 30 mins -Systems architecture -Memory and Storage -Computer networks, connections and protocols -Network security -Systems Software -Ethical, legal, cultural and environmental impacts of technology COMP02 - 50% - 80 marks – 1 hour 30 mins -Algorithms -Programming fundamentals -Producing robust programs -Boolean logic -Programing languages, and IDEs Future Pathways Future relevant opportunities include -A Level Computer Science -BTEC IT -Apprenticeships in relevant fields.",5,content,93
47,Miss S Kviecinskas Examining,9,logistics,4
48,This course has been created to get students working with real world programming and provides a good understanding of the fundamental principals of computing.,21,content,25
48,Computing is very important to the economy and crosses into science and engineering.,18,motivation,14
48,This area is advancing rapidly and technology consumes our everyday lives.,19,motivation,13
48,"The growth in use of mobile devices and web technologies has expanded and has resulted in new challenges in gaming, web and mobile technology.",19,motivation,26
48,You could be a part of this..,0,motivation,8
48,AQA Curriculum Director: Ms M Appah Subject lead: Mr Khan Assessment Information Paper 1: 1 hour 30 minutes written exam 40% of GCSE Paper 2: 1 hour 30 minutes written exam.,10,logistics,37
48,40% of GCSE Non-exam assessment: 20 hours of work.,10,logistics,12
48,20% of GCSE,10,logistics,4
48,Where can this take me?,0,motivation,6
48,It will give you the opportunity to progress on to a more specialised computing courses.,23,motivation,16
48,"Further study at degree level could allow you to go on to specialist careers such as a webs designer, IT consultant, games developer, database administrator.",2,motivation,29
48,"It can also be useful in careers such as IT sales, network engineers, teaching and IT training.",17,motivation,20
