description_id,sentence,cluster,cluster_type,n_tokens
38,You will be able to experience Geography in the real world on your fieldtrip.,7,motivation,15
38,There are three main areas to be covered for the exams: ‘Global Geographical Issues’ (01) ● Topic 1: Hazardous Earth ● Topic 2: Development dynamics ● Topic 3: Challenges of an urbanising world ‘UK Geographical issues’ (02)  Topic 4: The UK’s evolving physical landscape  Topic 5: The UK’s evolving human landscape  Topic 6: Geographical investigations People and Environment Issues’ (03) ● Topic 7: People and the biosphere ● Topic 8: Forests under threat ● Topic 9: Consuming energy resources Geographical Skills  Geographical Skills are embedded throughout the content in all three areas.,7,motivation,120
38,"GEOGRAPHY 29 Geography is a broad subject, respected in Higher Education and business.",7,motivation,15
38,"Studying Geography leads directly to dozens of careers, and is a big help for many other careers.",7,motivation,19
38,Here are some examples:,11,transferable,5
38,"Tourism and Leisure Services, Law, Local Government, Retailing, Architecture, Travel Agent, Environmental health, Government, Reporting, Sports, Energy conservation, Transport planning and management, Market Research, cartography, Meteorology, Armed Forces, Finance, Town Centre Management, Charity work.",7,motivation,53
38,We look forward to welcoming Year 9 to our GCSE course – for more information please see any member of the Geography department.,3,logistics,24
39,What is it?,12,motivation,4
39,AQA Geography GCSE highlights the critical importance of geography for understanding the world and for stimulating an interest in various places.,3,logistics,22
39,"It will inspire students to become global citizens by exploring their place in the world and their values, as well as their responsibilities to other people and to the environment.",10,content,32
39,Why should I take it?,12,motivation,6
39,Geography helps you to develop a wide range of skills.,7,motivation,11
39,Many of these will help your studies in other subjects.,17,motivation,11
39,"They will also be of use in later life in the sixth form, college and at work.",21,transferable,19
39,Geography goes well with all the other subjects you may wish to choose.,7,motivation,14
39,"When a job or college course requires, for example, five GCSE passes, it will often ask for maths and English and 3 others.",2,logistics,27
39,Geography will always be accepted as one of the others.,7,motivation,11
39,"Geography goes well with all the other subjects you may wish to choose and can lead to a range of jobs: ● With art and technology: advertising, architecture, cartography, landscape architecture.",7,motivation,37
39,"● With science: agriculture, environmental health, ecology, nature conservation.",13,content,14
39,"● With history and religious studies: archaeology, law, libraries, museums, publishing, research, social work.",7,motivation,22
39,"● With languages: working overseas, translator, bilingual secretary, travel, tourism.",7,motivation,16
39,"There are also jobs in leisure services, sports and recreation, surveying, town planning, transport, ICT, GIS (Geographical Information Systems), teaching and many more.",7,motivation,33
39,22 What will I be studying?,17,motivation,7
39,Year 9/10/11 Unit 1 - Living with the physical environment: ●,6,content,12
39,"The challenge of natural hazards (earthquakes, volcanoes, tropical storms and UK extreme weather) ●",1,content,18
39,The living world ● Physical landscapes in the UK (rivers and coasts),0,content,14
39,Unit 2 - Challenges in the human environment ● Urban issues and challenges ●,5,content,14
39,The changing economic world ●,8,content,5
39,The challenge of resource management (focus on water),4,content,10
39,Geographical skills will be taught throughout the course Year 10/11 Unit 3 Geographical applications,7,motivation,14
39,Two field work projects ● Does Manningtree need another supermarket?,18,logistics,11
39,● Coastal field work –,0,content,5
39,"Walton-on-the-Naze ● Pre-release resource-based part of the exam, resources are sent out by the exam board at the end of March and will link to a part of the course.",16,logistics,40
39,How is it assessed?,20,logistics,5
39,"Unit 1: Physical Geography - 1 hour 30 minutes written exam, 35% of grade.",15,logistics,18
39,"Unit 2: Human Geography - 1 hour 30 minutes written exam, 35% of grade.",15,logistics,18
39,"Unit 3: Geographical applications - 1 hour 15 minutes written exam, 30% of GCSE",15,logistics,17
39,What else do I need to know?,17,motivation,8
39,"There will be some trips throughout the GCSE course, some of which will be in Manningtree and the local area for the fieldwork aspect including Walton-on- the-Naze",3,logistics,33
40,The world is your oyster!,11,transferable,6
40,Study it and learn how today’s world was shaped and understand the challenges and changes we face in the future!,10,content,22
40,"Geography in the 21st century is central to understanding the causes of these changes and their consequences in different places, including the problems they pose for sustainable futures of societies, resources and landscapes.",7,motivation,36
40,"Students will travel the world from their classroom, exploring case studies in the United Kingdom (UK), higher income countries (HICs), newly emerging economies (NEEs) and lower income countries (LICs), whilst being encouraged to understand their role in society, by considering different viewpoints, values and attitudes.",10,content,60
40,As part of the course you will: •,20,logistics,9
40,Actively engage in the process of geographical enquiry to develop as effective and independent learners. •,7,motivation,17
40,Develop knowledge and understanding of geographical concepts and appreciate the relevance of these concepts to our changing world.,7,motivation,19
40,"Appreciate that people have different views of, and attitudes to, the world, its environments and its issues. •",11,transferable,22
40,Develop and apply practical geographical enquiry skills. •,7,motivation,9
40,"Undertake geographical investigations that include both primary and secondary data collection and presentation, analysis and drawing conclusions. •",7,motivation,20
40,Develop and apply learning to the real world through fieldwork.,10,content,11
40,Develop their awareness of global issues and recognise the need for a sustainable future.,14,content,15
40,Method of Assessment: Paper 1: Living with the Physical Environment -1 hour 30 minutes = 35%.,15,logistics,21
40,Paper 2: Challenges in the Human Environment -1 hour 30 minutes = 35%.,15,logistics,17
40,Paper 3: Geographical Applications -1 hour = 30%.,15,logistics,12
40,Future Study and Careers:,17,motivation,5
40,Geography could lead you to exciting career prospects.,7,motivation,9
40,The Russell Group of top Universities consider Geography to be a key subject.,7,motivation,14
40,"According to the Royal Geographical Society, Geography graduates have some of the highest rates of graduate employment.",7,motivation,19
40,"Geography is great for any kind of career that involves the environment, planning, or collecting and interpreting data.",7,motivation,21
40,"Popular careers for people with geography qualifications include: town or transport planning, surveying, conservation, sustainability, waste and water management, environmental planning, tourism, and weather forecasting.",7,motivation,34
40,"The army, police, government, research organisations, law and business world also love the practical research skills that geographers develop.",7,motivation,24
40,"Because geographers learn about human and population development, geography can be useful for jobs in charity and international relations too.",7,motivation,22
40,Our Students Say... GCSE,2,logistics,5
40,Geography is a fun and engaging subject that is enjoyed by students who want to learn and discover new geographical ideas.,7,motivation,22
40,GCSE Geography is very hard with lots of content to learn.,3,logistics,12
40,It’s harder than I expected but I am glad I chose it because it’s one of my most interesting subjects and it’s engaging!,12,motivation,27
41,What skills will I develop?,19,transferable,6
41,Skills in interpreting written and visual evidence •,19,transferable,8
41,Written communication and development of oracy skills •A real understanding of the key issues which are central to lives of both individuals and countries,19,transferable,24
41,What attributes will I need to be successful in this subject?,19,transferable,12
41,"An ability to produce good written English is a real help in producing extended, accurate answers •",19,transferable,18
41,An ability to link ideas / facts to a given issue or geographical feature is helpful •,7,motivation,17
41,"An ability to interpret visual information such as maps, photos, data tables, graphs and video",7,motivation,18
41,What extra support is available ?,18,logistics,6
41,•Extra Lessons •Fieldwork activities •,10,content,7
41,Revision sessions – themed revision on skills and exam technique,16,logistics,10
41,What career opportunities can this subject lead to?,17,motivation,9
41,•Civil Service:,9,motivation,3
41,"Government agencies such as the Environment Agency, Diplomatic Service and Education department •Tourism : National Parks and Leisure services •Armed Services: Army and Navy •",7,motivation,29
41,Airlines / Cargo Services,12,motivation,4
41,Paper 1: Living with the physical environment. •,6,content,10
41,The challenge of natural hazards •,1,content,6
41,The living world •,11,transferable,4
41,Physical landscapes of the UK.,0,content,6
41,Paper 2: Challenges in the human environment.,6,content,9
41,Urban issues and challenges •,5,content,5
41,The changing economic world •,8,content,5
41,The challenge of resource management.,4,content,6
41,Paper 3: Geographical application •,7,motivation,6
41,YEAR 9 OPTIONS CHOICES 2019 Course content Physical paper: 1hr 30 minute examination and worth 35% of the overall grade.,15,logistics,24
41,"There are 3 main topics for this examination, outlined below.",16,logistics,12
41,"Natural hazards covers a range of topics including tectonic, weather and climate change and hazards of the world.",1,content,20
41,"The living world, we will look at the ecosystems of the world including those within our own country as well as hot deserts and cold environments.",13,content,28
41,During Physical landscapes of the UK we will be looking at how coasts have shaped our environment and we will be looking at the key features and processes of rivers.,0,content,31
41,Human paper: 1hr 30 minute examination and worth 35% of the overall grade.,15,logistics,17
41,"Urban issues and challenges looks at how globally, the urban environments are changing.",5,content,15
41,We also look specifically at UK examples.,11,transferable,8
41,Changing the economic environment identifies how the world is classified by development.,8,content,13
41,We also look at how low income countries aim to develop their economies.,8,content,14
41,"The challenge of resource management aims to enhance knowledge of the demands of food, water or energy in the global environment.",4,content,23
41,Geographical Application 1 hr 15 minute examination worth 30% of overall grade.,15,logistics,14
41,Pupils develop a range of skills through 2 compulsory fieldwork studies.,18,logistics,12
41,"Pupils will also be required to develop a variety of skills including cartographic, numeric, and graphical skills.",19,transferable,20
42,Geography encourages students to think like geographers through the study of geographical themes applied within the context of the UK and wider world.,7,motivation,24
42,Fieldwork and geographical skills have a prominent position at GCSE and these can be embedded and contextualised through the content.,3,logistics,21
42,"What you’ll study in Year 10:  Landscapes of the UK: the relief of upland and lowland areas, understanding of river and coastal landforms and processes  People of the UK: the geographical human patterns we find in modern Britain, how populations change over time and the impact of immigration  UK Environmental Challenges: we shine a light on our large flooding events and how we seek to manage them.",0,content,78
42,"In order to better understand some of the human causes of climate change we explore how we obtain food, water and energy within the UK  Geographical Skills: construct, interpret and analyse maps and graphs.",7,motivation,39
42,To aid analysis of these resources we develop further numerical and statistical skills  Fieldwork is no longer assessed through coursework.,16,logistics,22
42,You will visit two locations: one urban/city and one rural/coast.,7,motivation,16
42,"You will develop skills for presenting, analysing and drawing conclusions from fieldwork data.",19,transferable,15
42,This will be assessed through a final examination paper,16,logistics,9
42,What you’ll study in Year 11:  Ecosystems of the Planet: we will explore the dynamics of different ecosystems from rainforests to coral reefs and study the impact of human activities on these ecosystems  People of the Planet delves into the way that different countries develop over time.,13,content,53
42,"We will investigate how models can help us understand these changes  Environmental Threats to our Planet explores concepts of biodiversity, energy production and climate change",13,content,27
42,You should opt for this subject if you: ,12,motivation,10
42,Have a genuine interest in Geography ,7,motivation,7
42,Want to learn more about the environment and the planet Employers hold Geography in high regard due to the analytical aspects of the subject.,7,motivation,25
42,"Geography GCSE can be a gateway into many different professions: local & national government, planning, marketing, business, education, military, environmental agencies, charities, energy industries and many more.",3,logistics,37
42,Geography is also part of the EBacc.,7,motivation,8
42,How learning will be assessed in Year 10:  Various assessments at the end of each unit  Mock paper in June for each component,16,logistics,26
42,How learning will be assessed at the end of Year 11:  Various assessments at the end of each unit  Full mock paper in November for each component Final Exams: (proportion of final grade)  Living in the UK Today-1 hr paper (30%)  The World Around Us-1 hr paper (30%)  Geographical Skills-1½ hr paper (40%),16,logistics,77
43,Why should you choose GCSE Geography?,3,logistics,7
43,Geography helps you to make sense of the world around you.,7,motivation,12
43,"It is hands on, it is relevant and it is fun.",12,motivation,13
43,"The AQA Geography specification covers some exciting topics such as urban issues, world development, the coastal zone and hazards, to name but a few.",7,motivation,28
43,It is extremely relevant to the changing world that we live in and combines the physical and human processes and factors that will inevitably change the future of the planet and how we live.,14,content,35
43,"The course will give you the chance to get to grips with some of the big questions affecting our world and to understand the social, economic and physical forces and processes which will impact upon you.",10,content,38
43,A key focus of the course will look at the future and how we can manage both the physical and human landscape in a more sustainable way.,14,content,28
43,What will I study?,17,motivation,5
43,Unit 1: Living with the physical environment - 35% of the full GCSE – 1 hour 30-minute exam Pupils will study the following units: ,15,logistics,30
43,The challenge of natural hazards  Physical landscapes in the UK ,0,content,12
43,The living world and Geographical skills Unit 2: Challenges in the human environment - 35% of the full GCSE – 1 hour 30-minute exam Pupils will study the following units:  Urban issues and challenges ,15,logistics,41
43,The changing economic world ,8,content,5
43,The challenge of resources management  Geographical skills.,7,motivation,9
43,Unit 3: Geographical applications/fieldwork investigation – 30% of the full GCSE – 1-hour exam,15,logistics,20
43,This will include two fieldtrips: the first to study coastal erosion on the East Yorkshire coast and the second involving a visit to Castleton in Derbyshire.,0,content,28
43,How is the GCSE Geography assessed?,3,logistics,7
43,"Geography is assessed by three public examinations: units 1 and 2 each lasting one hour and thirty minutes which together are worth 70% of your GCSE, and an exam based on field work worth 30% lasting one hour.",15,logistics,43
43,Examination questions focus mainly on the geographical skills that have been acquired as well as key geographical processes and concepts studied in the human and physical units.,7,motivation,28
43,27 How does this help me at College and beyond?,21,transferable,11
43,Both Greenhead and New College also use the,20,logistics,8
43,AQA exam board so pupils would experience a similar structure to both examinations and fieldwork investigations.,16,logistics,17
43,There are a broad number of employers who actively look to recruit Geographers as they can combine and further develop the skills they have acquired during study into the world of work.,7,motivation,33
43,Why choose Geography?,7,motivation,4
43,Geography can literally take you places!,7,motivation,7
43,Any aspect of Geography could launch you into a career.,7,motivation,11
43,Interested in the environment or ecosystems?,13,content,7
43,You could become a Conservation Manager or work for the Environment Agency.,9,motivation,13
43,"On a wider front, your career options could range from town planning to marketing or law to leisure, travel, tourism or teaching.",7,motivation,26
43,Geography will keep your future options open.,7,motivation,8
44,"According to Michael Palin, ‘Geography is a subject that holds the key to our future’ and in our increasingly globalised world, this has never been more relevant.",7,motivation,32
44,The Edexcel B course takes an issues based approach with content organised by UK and global geography.,3,logistics,18
44,"Students are given the opportunity to understand more about the world, the challenges it faces and their place within it.",10,content,22
44,"The course will deepen understanding of geographical processes, change and complex people-environment interactions at different scales.",7,motivation,19
44,It will develop students’ competence in using a wide range of investigative skills and approaches.,19,transferable,17
44,"Geography enables young people to become globally and environmentally informed and thoughtful, enquiring citizens.",7,motivation,16
44,GCSE content - the geography GCSE course is split into 3 externally examined sections: Component 1: Global Geographical Issues,3,logistics,21
44,This component draws across physical and human processes and people-environment interactions to consider key global geographical issues.,7,motivation,20
44,The component is divided into three sections: Topic 1: Hazardous Earth Topic 2: Development dynamics Topic 3: Challenges of an urbanising world Component 2: UK Geographical Issues,1,content,32
44,This component draws across physical and human processes and people-environment interactions to consider contemporary geographical issues for the UK.,0,content,22
44,It is divided into three sections: Topic 4: The UK's evolving physical landscape Topic 5: The UK's evolving human landscape Topic 6: Geographical investigations Component 3: People and Environment Issues –,0,content,38
44,"In this component, students develop their understanding of processes and interactions between people and environment and investigate issues at a variety of scales.",10,content,25
44,It has three sections: Topic 7: People and the biosphere.,13,content,13
44,Topic 8: Forests under threat Topic 9: Consuming energy resources,13,content,12
44,What does each examination involve?,16,logistics,6
44,Component 1: This is an externally-assessed written exam - worth 37.5% of the total exam.,15,logistics,20
44,"The paper includes multiple-choice questions, short open responses, extended writing questions, calculations and 8-mark extended writing questions.",16,logistics,25
44,"Component 2: Is assessed in the same way as component 1, but students also answer questions about the fieldwork techniques they used in coastal and urban environments.",18,logistics,30
44,It is also worth 37.5% of the total examination.,15,logistics,11
44,"Component 3: The exam includes multiple-choice questions, short responses and extended writing questions.",16,logistics,18
44,Section D will offer a choice of one from three decisions assessed through a 12-mark extended writing question.,16,logistics,21
44,This section is worth 25% of the final exam.,15,logistics,11
44,"Career opportunities Geographers enter a very wide range of careers and to put simply there is no such thing as a geography job, rather there are jobs that geographers do.",7,motivation,32
44,Studying geography provides you with a huge range of valuable skills and a firm base for life-long learning.,7,motivation,21
44,"With geography qualifications, you can be anything from a conservationist, journalist, planner, teacher or any job in the tourist industry or politics to name but a few.",7,motivation,32
44,"It is also a facilitating subject, so top universities love geographers too!",7,motivation,14
44,"To find out more about career paths, try exploring the Royal Geographical Website for ideas.",7,motivation,17
45,Our exam board “OCR B” in GCSE Geography encourages students to ‘think like geographers’ by developing an enquiry approach to contemporary topics of study.,3,logistics,29
45,This qualification integrates fieldwork and geographical skills into the content and assessments giving a holistic approach to the subject.,7,motivation,20
45,We explore many key and current questions.,12,motivation,8
45,"For example, how is our population changing?",8,content,9
45,Where shall we build new homes?,5,content,7
45,How are energy resources being used?,4,content,7
45,How is the global workplace changing?,8,content,7
45,What risk does flooding pose?,1,content,6
45,What about earthquakes?,1,content,4
45,How can the effects of a disaster be managed?,1,content,10
45,The world is always changing and this course will give you a chance to learn about those changes.,10,content,19
45,This is the subject for you if you enjoy: •,12,motivation,11
45,learning more about the world we live in in terms of the human and physical geography •,7,motivation,17
45,"developing skills that will help you in other areas, such as IT and research •",19,transferable,16
45,completing some of your own practical work away from the classroom • working in a team with other students •,10,content,20
45,"learning through investigating and doing, as well as listening and reading",19,transferable,12
45,What you will study,17,motivation,4
45,"The geography department’s key aim is to ensure students are taught engaging geography which is relevant to them, but manageable in the time available.",7,motivation,27
45,Our course will offer a contemporary issues-based approach looking at global and national conflicts and include a decision making exam based on a topical issue.,10,content,28
45,"Fieldwork will be assessed within the exams, weighted at 15% of the overall GCSE.",2,logistics,17
45,"There will be an emphasis on the geography of the UK, as well as skills such as how well you understand maps, graphs, applying maths and explaining numeric data.",7,motivation,33
45,A balance of physical and human processes and people and environment interactions will be studied.,14,content,16
45,"Some of the topics we will learn include: coasts, resources management, global development, climate change and globalisation.",14,content,22
45,"There will be a single tier of entry, so all students will take the same exam paper 100% exam (15% of which will be about fieldwork)",16,logistics,31
45,Unit 1: Our Natural World (35%) –,6,content,11
45,Section A: Topic 1 (Climate Change) Topic 2 (Global Hazards),1,content,15
45,Topic 3 (Ecosystems),13,content,5
45,Topic 4 (Distinctive Landscapes),0,content,6
45,Section B: Physical geography Fieldwork,7,motivation,6
45,Unit 2: People and Society (35%) –,6,content,11
45,Section A: Topic 1 (Urban Futures),5,content,9
45,Topic 2 (UK in the 21st Century) Topic 3 (Dynamic Development) Topic 4 (Resource Reliance),13,content,21
45,Section B: Human geography Fieldwork Unit 3: Geographical Explorations (30%) –,7,motivation,16
45,Unseen topic with a decision making exercise component Career Ideas/Progression Route Employers and universities value the broad range of transferable skills that geography delivers.,7,motivation,27
45,"Geography fits neatly with science, arts and humanities, and geographers also tend to have very good IT skills.",7,motivation,21
45,"GCSE Geography is excellent preparation for a career in planning, resource and countryside management, tourism and recreation and, environmental management and development.",3,logistics,26
45,Many geographers also move into general management careers,7,motivation,8
46,There has never been a better time to study Geography.,7,motivation,11
46,It is relevant in our continually developing and changing world and it leads to a qualification that is highly valued by employers.,21,transferable,23
46,The course is based on a balanced framework of physical and human geography.,7,motivation,14
46,"It allows students to investigate the link between the two themes, and approach and examine the battles between the man-made and natural worlds.",10,content,27
46,"The course will give you the chance to get to grips with some of the big questions which affect our world and help you understand the social, economic and physical forces and processes which shape and change our world.",10,content,41
46,Those who have studied Geography at GCSE have gone on to have successful careers such as: •,3,logistics,18
46,Environmental health officers •,9,motivation,4
46,Military GIS (Geographical Information Systems) analysts •,7,motivation,9
46,Environmental impact officers for oil or quarrying companies •,9,motivation,9
46,Chartered surveyors (property surveyors) •,9,motivation,7
46,Hazard prediction and management experts •,1,content,6
46,Architects or urban planners •,5,content,5
46,Travel and tourism industry experts •,7,motivation,6
46,Leisure centre managers •,9,motivation,4
46,Flood protection managers •,9,motivation,4
46,Civil servants for DEFRA •,9,motivation,5
46,What is the Course Content?,20,logistics,6
46,The syllabus we follow at HHHS is AQA GCSE Geography.,3,logistics,11
46,The main topics are: •,12,motivation,6
46,Living with the Physical Environment •,6,content,6
46,The Challenge of Natural Hazards (Plate tectonics/weather hazards/climate change). •,1,content,17
46,"(Extreme environments, rainforest/desert ecosystems).",13,content,10
46,Physical Landscapes in the UK (Coasts/rivers/glacial landscapes).,0,content,12
46,[Type text],12,motivation,4
46,"GCSE Geography1 Option Choice, GCSE Qualification (1 GCSE, Grades 1-9) •",3,logistics,17
46,Challenges in the Human Environment •,6,content,6
46,Urban Issues and Challenges (Water and energy conservation and sustainability/ migration/urban regeneration). •,5,content,19
46,The Changing Economic World,8,content,4
46,(The global development gap/transnational corporations/ aid/economic futures). •,8,content,14
46,The Challenge of Resource Management (Food/energy/water supply).,4,content,14
46,Geographical Skills. •,7,motivation,4
46,Issue Evaluation (includes pre-release resource booklet 12 weeks before the exam).,16,logistics,14
46,"(In normal circumstances, students need to undertake two geographical enquiries, each of which must include the use of primary data collected as part of a fieldwork exercise.)",7,motivation,32
46,How is the Course Assessed?,20,logistics,6
46,This course has one tier of entry and all grades from 1 to 9 are available.,20,logistics,17
46,"It is assessed by 3 examination papers, as shown below: •",16,logistics,13
46,Paper 1: Living with the Physical Environment Written exam: 1 hour 30 minutes (35% of GCSE). •,15,logistics,23
46,Paper 2: Challenges in the Human Environment Written exam: 1 hour 30 minutes (35% of GCSE) •,15,logistics,22
46,Paper 3: Geographical Applications Written exam:,7,motivation,8
46,"1 hour 15 minutes (30% of GCSE) Question types on each paper include multiple-choice, short answers, levels of response and extended prose.",15,logistics,30
46,What do our students think?,10,content,6
46,“I find the subject interesting and I think the knowledge is useful in present times.,12,motivation,17
46,I like the human side of Geography where you learn about cities and also I find animals interesting and natural hazards.,7,motivation,22
46,It gives you a good idea of what is going on around the world.”,11,transferable,16
46,“I chose this subject because I find it interesting and you learn about different parts of the world.,12,motivation,20
46,Geography is important because you get to know about the world and what condition it is in.,7,motivation,18
46,You also learn about different ways you can help the less fortunate countries.”,11,transferable,15
47,"Course Outline Unit 1: Living with the Physical Environment - This unit is composed of three physical geography units which cover volcanoes, earthquakes, weather hazards such as floods and hurricanes, climate change, ecosystems, coastal and river landscapes.",6,content,44
47,"Unit 2: Challenges in the Human Environment - This unit is composed of three human geography units which cover how urban areas around the world are changing with case studies of Liverpool and Rio de Janeiro, how our economic world is changing with case studies of Nigeria as well at looking at how resources such as water are managed on our planet.",6,content,65
47,Unit 3: Geographical Applications - This unit includes the investigation of one Physical Environment and one Human Environment .,6,content,20
47,Students will have the opportunity to study geography out of the classroom by visiting two contrasting landscapes (usually a river landscape and a city landscape).,7,motivation,28
47,They will also look in detail at one global issue where they will be expected to use all of the skills developed over the course to evaluate the different viewpoints around it.,21,transferable,33
47,Students have an appreciation of many elements of this syllabus from their foundation study of geography at Wade Deacon.,7,motivation,20
47,"Our GCSE syllabus has so many vital skills for life, not only a thorough coverage of the core aspects of the subject, but also the opportunity to see its dynamic nature in the field.",2,logistics,37
47,Our international trips to Iceland and Italy are just examples of the many fieldwork opportunities on offer at Wade Deacon High School.,10,content,23
47,Assessment Our GCSE Geography follows the AQA syllabus which is composed of three units:,3,logistics,15
47,1. Living with the Physical Environment Written exam 35% 2.,15,logistics,13
47,Challenges in the Human Environment Written exam 35% 3.,15,logistics,11
47,Geographical Applications Written exam 30% Future Pathways A Levels such as geography and other subjects within earth sciences and humanities.,7,motivation,22
47,Universities consider GCSE geography to be a high-quality qualification which keeps opportunities open.,3,logistics,16
47,"Possible Careers Architect, banker, lawyer, military GIS specialist, aerial or offshore surveyor, diplomat, conservation worker, weather forecaster, earth scientist, coastal engineer, social worker, marketing, teacher, university lecturer, insurance, aid worker, armed forces, town planner, surveyor, travel agent and TV researcher.",7,motivation,60
47,Mr L Perritt Examining Body: AQA,9,motivation,7
48,There has never been a better or more important time to study geography.,7,motivation,14
48,"With growing interest in issues such as climate change, migration, economic change and social cohesion, geography is one of the most relevant courses you could choose to study.",7,motivation,32
48,"It is fun, exciting, challenging and very current.",12,motivation,11
48,Whatever your passion for the world - fascination with landscapes or concerns about inequality - GCSE geography will provide you with the knowledge and transferable skills that will reward you personally and advance you professionally.,3,logistics,36
48,Exam Board: AQA Subject Lead: Mrs Hema Bhardwa Assessment Information,16,logistics,12
48,There which contains 3 written exams.,16,logistics,7
48,"The unit 1 & 2 exams are both 1 hour 30 - 35% of GCSE, The unit 3 exam is 1 hour 15 minutes - 30% of GCSE Unit 1: Living with the physical environment:",15,logistics,40
48,"The challenge of natural hazards,",1,content,6
48,"The living world, physical landscapes in the UK, geographical skills.",0,content,13
48,"Unit 2: Challenges in the human environment: Urban issues and challenges, The changing economic world, the challenge of resource management, geographical skills.",5,content,28
48,Unit 3: Geographical applications:,7,motivation,6
48,"Issue evaluation, fieldwork, geographical skills.",7,motivation,8
48,Where can this take me?,12,motivation,6
48,"Studying geography will enhance skills needed for other subjects such as analytical, numerical and investigative skills.",7,motivation,18
48,"It helps you to develop your writing ability, at the same time as using high levels of data, which will prepare you for higher education..",21,transferable,28
48,"Geographers have transferable skills wanted by all universities and are also highly employable in a variety of careers Geography graduates are employed in many different occupations including: journalism, law, marketing, advertising, environmental awareness, education and the travel industry.",7,motivation,45
48,Geography is an exciting topic and plays an important role in our future,7,motivation,13
