description_id,sentence,cluster,cluster_type,n_tokens
30,This will be within workshops and rehearsals which then develop into final performances to invited audiences.,40,content,17
30,"The course requires you to work in groups, use your own initiative and demonstrate discipline thorough-out rehearsals.",21,transferrable,21
30,What homework can I expect?,17,logistics,6
30,You will be expected to participate within research based on the performance/play being studied along with learning lines and performance preparation.,25,content,24
30,"You will also be required to complete written evaluations of practical work, live theatre reviews and written questions linked to set texts.",33,content,24
30,Exam 60% Internal Assessment 40% Additional Requirements,16,logistics,9
30,You will complete three units on the course.,27,logistics,9
30,Two are externally marked and assessed and one is marked internally.,2,logistics,12
30,Component 1 - Internally Assessed Component,9,logistics,6
30,2 - Practical performance of two chosen texts.,14,logistics,9
30,Externally assessed (by visiting examiner),2,logistics,7
30,Component 3 - Written examination.,9,logistics,6
30,What qualification will I get?,30,motivation,6
31,GCSE Drama follows the EDUQAS syllabus.,0,content,7
31,The course requires students to work in a group to devise and create an original performance in the style of a theatre practitioner or genre they study in Year 10.,38,content,31
31,"The second element of the course requires students to prepare an extract of a published play (again, working in a group), and perform this to a visiting examiner during Year 11.",33,content,36
31,"The third and final aspect of the course is to sit a written exam focussing on a set text they have studied and explored practically throughout the two year course,as well as evaluate a live theatre performance they have seen throughout the course.",33,content,46
32,Why study Drama?,45,transferrable,4
32,You should study Drama if you enjoy: •,45,transferrable,9
32,participating in group work and leading others •,26,transferrable,8
32,having the opportunity to be creative and imaginative in devising your own work •,31,transferrable,14
32,exploring a variety of plays.,33,content,6
32,"You will gain a good knowledge and understanding of different practitioners, styles of drama and drama techniques, exploring how they are effective in performance.",47,content,27
32,The course will cover,29,content,4
32,"The forms, styles, and contexts of drama and you will learn to work collaboratively to develop ideas, to express feelings, to experiment with technical elements and to reflect on your own and others’ performances.",47,content,40
32,The course provides opportunities for you to attend professional performances and to develop your skills as informed and thoughtful audience members.,39,content,22
32,You will be given opportunities to participate in and interpret your own and others’ drama.,44,transferrable,17
32,"It promotes your involvement in and enjoyment of drama as performers, devisers, directors and designers.",47,content,18
32,"You can opt for this subject as an Acting candidate, but also a Design candidate where you can specialise in either lighting, sound or costume design.",37,motivation,29
32,School contact Miss Hadley Exam board OCR Subject code J316 Qualification number 601/8975/7 Component Weighting Duration 1 Devised performance 30% Performance 2 Presenting and performing text 30% Performance 3 Performance and response 40% 1 hour 30 mins,16,logistics,40
33,Course outline Throughout Year 10 students will work to recall some of the skills learnt in KS3 and develop an understanding of theatre practice.,38,content,25
33,"We will look at various practitioners and their work, and begin to use some of their theory within practical.",13,content,21
33,"Students will develop their understanding of Theatre of Cruelty, Naturalism, Epic Theatre, Theatre in Education and Physical Theatre.",48,motivation,22
33,"Students will have opportunity to develop their acting skills, as well as explore puppetry, mask work and theatre production.",38,content,22
33,"All students will be required to act throughout the length of the GCSE, and whilst there will be some elements of production and design (lighting & sound) this will not form a main focus.",0,content,38
33,Is Drama for you?,43,motivation,5
33,The course will demand that students are organised individuals who understand the requirement to learn lines alongside completing set homework tasks.,21,transferrable,22
33,"Whilst it will not be every week, students will be expected to attend rehearsals out of the usual school day as per a set timetable as deadlines and examinations approach.",40,content,32
33,"Students will develop problem solving skills, the ability to think on the spot, and challenge their interpersonal skills.",23,transferrable,21
33,"Opting for Drama will require students to be a team player with a want to contribute ideas, lead, challenge and develop.",48,motivation,24
34,Why study Drama?,45,transferrable,4
34,"GCSE Drama will allow pupils to explore a range of drama as a practical art form, allowing pupils to create their own drama performances, study plays and evaluate the work of others.",0,content,35
34,As well as developing confidence and knowledge you will also cultivate the following skills: * Acting skills * How to make informed artistic choices * Drama techniques and terminology *,37,motivation,31
34,How to create and develop drama * Group work and collaboration skills * How to evaluate the work of others * Understand the dramatic potential of the text * Time management and problem-solving skills,48,motivation,36
34,*How to write formally about texts and live performance,14,logistics,10
34,What pathways does this subject lead to after Year 11?,28,logistics,11
34,"As well as being a perfect pathway for Drama/ Theatre and Performance courses, the confidence, presentational and analytical skills you will gain are transferable to many different areas.",37,motivation,32
34,"The broad nature of the course would also give students knowledge and skills to work in all areas of Theatre- design, technical, management as well as performance.",39,content,31
34,How will you be assessed?,1,logistics,6
34,Component 1: Devising Coursework 40% 1) a portfolio covering the creating and developing process and analysis and evaluation of this process – this can be written or videoed.,6,content,32
34,2) a devised performance/design realisation Component 2: Performance from Text Coursework 20% •,14,logistics,18
34,Performance/design realisation covering both key extracts – visiting examiner Component 3: Theatre Makers in Practice 40 % - Written examination:,33,content,24
34,1 hour 45 minutes •,12,logistics,5
34,Practical exploration and study of one complete performance text. •,14,logistics,11
34,Live theatre evaluation – free choice of production.,33,content,9
34,How can your parents/ carers help you with this course?,21,transferrable,12
34,Taking you see live theatre as much as possible!,33,content,10
34,"Exam board, specification and level of qualification Pearson Edexcel Level 1/Level 2 GCSE (9 - 1) in Drama (1DR0) Who is the contact in school for more information?",0,content,36
35,What is included in the course?,29,content,7
35,The BTEC Acting course is a very practical course that explores the skills of an actor.,10,logistics,17
35,You will train as an actor and participate in lots of staged performances to different audiences.,37,motivation,17
35,The course relies heavily on you working and co-operating as part of a team as you will be staging a range of performances in groups including all the technical aspects of putting on a performance.,21,transferrable,36
35,The course consists of 3 components which are split up over the three years.,27,logistics,15
35,They cover the following areas: •,8,content,7
35,Exploring the Performing Arts industry •,22,content,6
35,Presenting findings through a presentation •,5,content,6
35,Developing acting skills and techniques •,37,motivation,6
35,Performing devised and scripted plays •,42,content,6
35,Participating in a variety of workshops •,13,content,7
35,Performing to a brief •,5,content,5
35,How will I be assessed?,1,logistics,6
35,"Your work will be assessed both internally, by your teachers and externally, by the exam board.",19,logistics,19
35,Assessed work will consist of the following: •,19,logistics,9
35,What grades are available?,19,logistics,5
35,Course title - BTEC Level 2 Tech Award in Performing Arts: Acting Students can be awarded the following grades on the tech award and below is the equivalency to GCSE •,10,logistics,32
35,Level 1 Pass - 1 •,18,logistics,6
35,Level 1 Merit - 2 •,18,logistics,6
35,Level 1 Distinction - 3 •,18,logistics,6
35,Level 2 Pass - 4 •,18,logistics,6
35,Level 2 Merit - 5/6 •,18,logistics,8
35,Level 2 Distinction - 7 •,18,logistics,6
35,Level 2 Distinction* - 8/9 Possible next steps Students wanting to progress further with Acting Skills can go on to Level 3 or A Level course at college.,36,motivation,32
35,Then go on to study a BA Hons Degree in Acting/Drama at University.,35,motivation,16
35,Skills Developed • Confidence •,31,transferrable,5
35,Working from a Stimulus •,14,logistics,5
35,Ability to realise ideas •,31,transferrable,5
35,Independence Career Opportunities •,7,motivation,4
35,Actor - TV Film •,36,motivation,5
35,Actor - Theatre Performer •,37,motivation,5
35,Artistic Director • TV Film Critic •,37,motivation,7
35,"Production roles in theatre, TV and film •",36,motivation,9
36,"If you enjoy Drama, Dance, Musical or Theatrical Theatre, this could be the course for you.",39,content,20
36,The BTEC Technical Award is the equivalent of one GCSE.,10,logistics,11
36,"This course is focused on ‘Performance’ and offers a wide range of options in the three disciplines of Drama, Dance and Musical Theatre.",39,content,27
36,"You will gain experience of the understanding, knowledge and skills associated with practices and processes of the performing arts industry and acquire a general view of the variety of skills required for stage performance.",24,content,36
36,There are 3 components to complete during the course: Component 1:,27,logistics,13
36,Exploring the Performing Arts,22,content,4
36,This is internally assessed.,2,logistics,5
36,Learners will develop their understanding of the performing arts by examining practitioners’ work and the processes used to create performance.,24,content,22
36,Component 2: Developing skills and technique in Performing Arts,22,content,10
36,This is internally assessed.,2,logistics,5
36,Learners will develop their performing arts skills and techniques through the reproduction of musical theatre repertoire.,25,content,17
36,Component 3: Performing to a brief,5,content,7
36,This is externally set and assessed by the examining body.,2,logistics,11
36,Learners will be given the opportunity to work as part of a group to create a workshop performance in response to a given brief and stimulus.,25,content,27
36,Students who take either GCSE Drama or the BTEC Technical Award in Performing Arts will be able to progress to A Level Drama and Theatre Studies or BTEC Nationals Level 3 Performing Arts courses that we offer in the Sixth Form,10,logistics,41
37,The Eduqas GCSE Drama specification combines practical performance alongside a comprehensive introduction to theatre.,0,content,15
37,"It is an exciting, inspiring and practical course that promotes involvement in, and enjoyment of Drama, as performers and designers.",39,content,24
37,Additionally it provides opportunities to attend live theatre performances and to develop skills as informed and thoughtful audience members.,40,content,20
37,The course is divided into three main areas:,27,logistics,9
37,Learners are assessed on either acting or design.,38,content,9
37,"They participate in the creation, development and performance of a piece of devised theatre using either the techniques of an influential theatre practitioner or a genre, in response to a stimulus set by the board.",42,content,38
37,Learners need to produce the following for assessment: •,17,logistics,10
37,A realisation of their piece of devised theatre •,42,content,9
37,A portfolio of supporting evidence •,6,content,6
37,An evaluation of the final performance or design Performing from a Text:,14,logistics,13
37,Learners study two extracts from the same play and participate in a performance using sections from both extracts.,32,content,19
37,They will be assessed on acting or design.,40,content,9
37,A 90-minute written examination.,12,logistics,7
37,Section A: Students answer a series of questions on the 1989 play Hard to Swallow by Mark Wheeler.,32,content,20
37,"In preparation, learners will explore the text practically as a performer, designer and director.",20,transferrable,17
37,"Section B: Learners answer one question, from a choice of two, requiring analysis and evaluation of a given aspect of a live theatre production seen during the course.",33,content,32
37,"Skills and knowledge you will need Drama is about creativity, communication and cooperation.",44,transferrable,15
37,It is a collaborative art form and throughout the course students will be required to create work as a team.,25,content,21
37,"Public performance is a requirement of the course, and all students will have an assessed performance every term.",19,logistics,20
37,"Drama develops your evaluative and analytical skills, encourages you to take risks and think beyond yourself, exploring a wide variety of contexts.",44,transferrable,25
37,Assessment Drama is assessed both practically and theoretically: •,34,content,10
37,Devising Theatre (40% of GCSE) •,0,content,9
37,Performing from a Text (20% of GCSE) •,11,logistics,11
37,Interpreting Theatre (40% of GCSE) 90-minute written examination Progression GCSE Drama is perfect preparation for A Level Drama and Theatre Studies; Vocational A Level in Performing Arts; BTEC National Certificate or Diploma in Performing Arts; Performance Design and Technology.,0,content,48
37,"Drama is also ideal preparation for any other A Level course that requires textual analysis, evaluation and interpretation of source material.",45,transferrable,23
37,Specification Awarding body and Specification Number: Eduqas (601/8420/6,17,logistics,12
38,The course is suitable for students with a genuine interest in drama and theatre.,39,content,15
38,You must enjoy group work and have excellent punctuality and attendance.,26,transferrable,12
38,Drama students should enjoy the challenge of practical drama work and be interested in learning about technical and design aspect of theatre.,48,motivation,23
38,"You will learn to write reflectively, analytically and creatively.",20,transferrable,11
38,"You should be self-motivated and able to carry out independent research, complete detailed notes on practical sessions, homework and coursework tasks set, as well as organise and run rehearsals out of lessons.",25,content,38
38,Will I enjoy the course?,21,transferrable,6
38,You will enjoy this course if you are prepared to work hard and you want to study a subject that is both practical and creative.,21,transferrable,26
38,You may have done some acting before or helped out backstage on a production.,37,motivation,15
38,"You may have always wanted to have a go directing a play, performing, making costumes, building a set or operating the lights but never had the chance.",41,content,31
38,You will enjoy this course if you enjoy working as part of a team as drama involves a lot of group work.,45,transferrable,23
38,"But be warned, it is not a soft option!",20,transferrable,11
38,What could I do next with GCSE Drama?,0,content,9
38,How does it follow on from what I have learned before?,4,content,12
38,GCSE Drama follows on from drama work that you may have done at Key Stage 3.,0,content,17
38,You will develop your improvisation and acting skills to a higher level.,37,motivation,13
38,You can pursue theatrical design and technical options if those are your strengths.,36,motivation,14
38,"You will look at plays in more detail, both in the studio and at the theatre, and look at different ways of bringing a script to life on stage",42,content,31
38,What about my results?,14,logistics,5
38,"As well as acquiring the skills involved in creating and performing drama, you will also be able to acquire skills in working with others, problem solving and communication.",44,transferrable,31
38,You will also find that drama will help you feel more self- confident and prepare you to deal with a range of different situations and people.,44,transferrable,28
38,What’s in the exam Specification?,17,logistics,7
38,This exam is taken in the summer of Year 11 Component 1: Devising Theatre Practical work–,33,content,18
38,Internally assessed 60 marks/40% Learners devise a piece of original theatre in response to a stimulus using either acting or design.,33,content,25
38,You will be required to produce a portfolio of supporting evidence of the rehearsal process and evaluate the final performance.,25,content,21
38,Component 2 Performing from Text Practical work- externally assessed by visiting examiner 60 marks/20% Learners participate in the performance from a text assessed as either acting or designing Component 3: Written Paper – 1 hour 30mins – 60 marks 40%,11,logistics,47
38,The written paper comprises three sections: A– Set Text – answer a series of questions related to performance of the set text studied.,14,logistics,26
38,45 marks B– Live Theatre Review – an analysis and evaluation of a given performance aspect of a production seen.,33,content,22
38,15 marks 24 There are many things you can go on to do with a GCSE in Drama.,0,content,19
38,"If you are unsure about what to do next, the best thing to do is to speak to your drama teacher who will know about the choices on offer.",45,transferrable,31
38,"You could go on to take an AS or Advanced GCE in Drama and Theatre Studies, or an Advanced Vocational Certificate of Education in Performing Arts or a BTEC National Certificate or Diploma in Performing Arts.",10,logistics,38
38,"You may wish to take a GCSE in Drama for its own sake, perhaps to form the basis of a future interest or as part of a range of other subjects.",0,content,33
38,"You might wish to use some of the skills developed during this course to enhance your career prospects, especially any career that involves meeting people face to face.",21,transferrable,30
38,The study of drama can help you develop transferable skills you can take into any career or job.,45,transferrable,19
38,Careers Drama provides you with the widest possible range of transferable skills of any subject.,35,motivation,16
38,"Drama can equip you for any profession where you need good communication skills, creative thinking, work as part of a team, analytical skills etc.",44,transferrable,28
38,"Possible careers include: practising law; practising medicine; teaching; performing; directing; theatre administration; theatre design; sound and lighting technician; social worker; therapist; management training; education officer in theatres, art galleries, museums and other public institutions.",36,motivation,49
38,Specific careers linked with Drama are:,35,motivation,7
38,"Theatre, TV and film work including performance, make-up, costume, set design, technical professions such as stage management, lighting and sound technicians, directors, producers, radio, multi-media, teaching, Drama Therapy and ANY career that requires good commitment, team work and presentation skill",36,motivation,55
39,What is it?,18,logistics,4
39,"GCSE Drama is a highly appealing course due to the diverse range of activities, combining both practical and theoretical approaches to learning.",0,content,24
39,GCSE Drama enables students to learn and hone a variety of dramatic skills and techniques whilst developing students’ knowledge of key dramatic genres.,0,content,25
39,"In addition to this, students will be given the opportunity to explore real life in a safe environment, preparing them for the wider world.",20,transferrable,27
39,Why should I take it?,8,content,6
39,"GCSE Drama nurtures the use of transferable skills such as communication, public speaking, analysis and evaluation, problem-solving and collaboration, research and decision making.",0,content,30
39,"These are all vital skills for the world of work, regardless of whether you intend to pursue further Drama qualifications or have an ambition to work in the creative industry post GCSEs.",0,content,34
39,"Such skills are also invaluable to the successful study of a huge range of A Level subjects, as well as those that can be studied at further and higher education institutes.",30,motivation,33
39,What will I be studying?,4,content,6
39,"The course will aim for you to look at the many specialisms of drama, which will allow you to explore the subject in its entirety.",48,motivation,27
39,"The six key concepts explored through each of the three units of work are: - Character, context and plot - Structure - Audience and defining performance space",46,content,29
39,"39 - Improvisation - Genre, performance, style and convention - Semiotics of Drama Key Course Features: ⮚ Creative approaches:",39,content,23
39,"Acting, devising and designing tasks appear throughout the course to suit a range of interests and skills ⮚ Themed projects where you can create and perform ⮚ Script work projects where you can bring to life and perform extracts from plays and then analyse and evaluate text in action ⮚ Written portfolios that allow you to reflect upon the process and evaluate Drama.",47,content,65
39,Live theatre witnessed and reviewed How is it assessed?,33,content,10
39,"● Component 1: A devised performance and in addition an accompanying portfolio with evidence of the process, 30% of GCSE ● Component 2: A live performance or design from one text to a visiting examiner, 30% of GCSE ● Component 3: 1 Hour 30 mins written exam on the study of a set text and a review of a live performance, 40% of GCSE",9,logistics,73
39,What else do I need to know?,4,content,8
39,It is a requirement of the exam to see live performance so you should expect to attend the theatre at least once.,40,content,23
39,Due to the nature of the course there is also an expectation that you will attend rehearsals for exam performances.,40,content,21
39,GCSE Drama is an excellent starting point for further study at A Level and for University degree courses.,0,content,19
39,"Students of Drama develop creative skills, as well as knowledge and understanding of the Arts thus preparing them to study subjects such as: Performance Studies, Drama and Theatre Studies, Performing Arts, Media Studies, English Language and Literature, Philosophy, Sociology and Psychology, Dance, Music and Art.",48,motivation,56
39,"The study of GCSE Drama paves the way to a wide range of career possibilities, including those involved in public speaking and presenting, leadership and management, group co-operation and interaction, performing and communicating, teaching and learning, problem solving and investigation, and analysis and evaluation",0,content,51
40,This course will help you to become a confident performer and designer with the skills you need for a bright and successful future.,21,transferrable,24
40,"These skills, both theatrical and transferable will help to expand your horizons.",37,motivation,14
40,As part of the course you will: •,29,content,9
40,Explore texts practically and work on two text-based performances •,14,logistics,12
40,"Choose to develop as a performer, designer (lighting, sound, set, costume, puppets). •",37,motivation,21
40,"Have the opportunity to attend at least two performances, one in school and one at a theatre, in each year of study.",40,content,25
40,"Method of Assessment: Understanding Drama - assessed as written exam, open book, 40% Devising Drama - devising log and devised performance, 40% Texts in Practice - performance of two extracts from one play as performer or designer, 20%",34,content,46
40,"The written exam takes place at the end of the course, usually before other GCSE exams.",16,logistics,18
40,The devising log and devised performance are marked by your teacher and then moderated.,16,logistics,15
40,‘Texts in Practice’ is marked by an external examiner.,12,logistics,12
40,"Future Study and Careers: Actor, arts administrator, drama teacher, drama therapist, television production assistant, radio presenter, theatre director, Youth and Community worker, personnel manager, social worker, journalist, marketing manager, charities administrator.",36,motivation,45
40,Any profession in which confidence and the spoken word are important.,31,transferrable,12
40,"Whatever the future holds, students of GCSE Drama emerge with a toolkit of transferable skills, applicable both in further studies and in the workplace.",0,content,27
40,Our Students Say...,23,transferrable,4
40,"“Drama is not just about acting, you can work backstage as well.”",44,transferrable,16
40,“It’s fun and you can express your feelings,23,transferrable,10
41,What skills will I develop?,30,motivation,6
41,•Confidence •Team work •Creativity •,31,transferrable,7
41,How to persuade and argue •,26,transferrable,6
41,Alternative forms of expression,15,logistics,4
41,What career opportunities can this subject lead to?,7,motivation,9
41,"Community and Social Services, business, retail, hotels, restaurants, education, manufacturing, public administration.",8,content,20
41,"Drama-specific; television and radio, arts administration, backstage, acting, drama therapy, teaching.",35,motivation,18
41,Three units to be completed 1.,28,logistics,7
41,Learning about all element of the stage and theatre 2.,42,content,11
41,Text in practice Course content:,20,transferrable,6
41,You will learn the following: •,4,content,7
41,How to create a devised performance?,14,logistics,7
41,How to work with a script/ text\? •,15,logistics,10
41,How to evaluate your work for performance?,14,logistics,8
41,How to analyse live performance?,14,logistics,6
41,How theatre works and the key elements of the stage?,42,content,11
41,What attributes will I need to be successful in this subject?,30,motivation,12
41,•Independent learner •,23,transferrable,4
41,Confidence to learn from and reflect upon mistakes •A love of the theatre and acting •,46,content,16
41,The will to succeed no matter what!,31,transferrable,8
41,What extra support is available ?,8,content,6
41,•Theatre trips and visiting artists •,40,content,7
41,After school study support •,28,logistics,5
41,Half term and holiday study support,28,logistics,6
42,Students of BTEC Performing Arts:,10,logistics,6
42,"Drama benefit from taking a hands-on course that gives them a taste of what the creative sector is like, as well as the skills and confidence to succeed in their next steps.",47,content,36
42,"You will learn about the various performance techniques and genres, develop valuable skills in dramatic performance and production, and explore potential careers in the performing arts industry.",24,content,30
42,What you’ll study in Year 10: ,28,logistics,9
42,"How to use various explorative strategies to create drama, eg tableaux, thought-tracking, hot-seating, marking the moment, mime, narration and cross- cutting  Performance skills - developing vocal and physical techniques  Explore, develop and perform 3 pieces of repertoire within the performing arts industry ",46,content,57
42,You will research three genres of theatre.,42,content,8
42,"These will be physical theatre, minimal theatre and naturalism  Read and review a variety of play scripts  Visit local and regional theatres to see live performances ",42,content,30
42,"You will keep an on-going journal of your work which will include notes on characters, form, style, structure and plot etc.",6,content,27
42,What you’ll study in Year 11:  Respond to an exam brief and devise an original piece of theatre for a specific target audience,33,content,26
42,"You should opt for this subject if you:  Enjoy drama and want to work with others  Like to work imaginatively and creatively, generating and communicating ideas  Want to perform  Want to develop line learning skills ",44,transferrable,42
42,"Are good at written records – recording the journey that you are involved in  Want to develop a basis for your future role as an active citizen in employment and society in general, as well as for the possible further study of Drama or Performing Arts at A-level  Want to actively engage in the process of dramatic study in order to develop as an effective, independent learner and as a critical and reflective thinker",24,content,80
42,How learning will be assessed in Year 10: ,28,logistics,10
42,All research and scripted work will be internally assessed for both practical and written work  Vocal and physical skills will be audited at regular intervals  Teacher observations throughout will be written and work will be filmed  All work is externally verified,38,content,44
43,Brief Summary of Course Content The AQA GCSE in Drama is a general qualification in Drama as a single arts discipline subject.,0,content,23
43,"It is a natural progression from the Drama studied within Key Stage 3 and builds on knowledge, understanding and skills previously acquired.",47,content,24
43,To have a Drama qualification shows an ability to communicate with others and practically present work to a high standard.,44,transferrable,21
43,Drama is not just acting; it is confidence building through the development of communication skills.,44,transferrable,17
43,The skills acquired in this course are not just GCSE specific but life skills that will benefit pupils in any future line of work.,30,motivation,25
43,The GCSE Drama course is designed for anyone with a keen interest in the theatre.,0,content,16
43,Many aspects of the theatre are explored and you will have the opportunity to work on a variety of different dramatic styles and topics.,42,content,25
43,As the course progresses you will have the opportunity to work on improvisations and scripted work in a variety of different forms.,38,content,23
43,"The course is highly demanding, and it is expected that you are able to rehearse for practical module assessments in your own time.",21,transferrable,25
43,The Course is split into three components:,27,logistics,8
43,Component 1 – Written Component 2 – Practical/Written Component 3 – Practical 80 marks = 40% 80 marks = 40% 40 marks = 20% Component 1: Understanding Drama Written Paper – 1 hour 45 minutes,9,logistics,41
43,What is assessed: •,3,logistics,5
43,Knowledge and understanding of drama and theatre •,46,content,8
43,Study of one set play from a choice of six •,32,content,11
43,Analysis and evaluation of the work of live theatre makers,41,content,10
43,The written paper comprises three sections: Section A: multiple choice (4 marks) Section B: four questions on a given extract from the set play chosen (44 marks) Section C: one questions (from a choice) on the work of theatre makers in a single live theatre production (32 marks),33,content,60
43,Externally set and marked.,18,logistics,5
43,Component 2: Devising Drama,34,content,5
43,What is assessed: •,3,logistics,5
43,Process of creating devised drama •,47,content,6
43,Performance of devised drama (pupils may contribute as performer or designer) •,47,content,14
43,Analysis and evaluation of own work 20,9,logistics,7
43,How it is assessed: •,3,logistics,6
43,Devising log (60 marks) •,16,logistics,7
43,Devised performance (20 marks),14,logistics,6
43,Internally assessed and externally moderated.,3,logistics,6
43,Component 3: Texts in Practice,15,logistics,6
43,What is assessed:,3,logistics,4
43,Performance of two extracts from one play (pupils may contribute as performer or designer).,32,content,17
43,Free choice of play.,33,content,5
43,How it is assessed: Performance of Extract 1 (20 marks) and Extract 2 (20 marks),16,logistics,20
43,Internally assessed and externally moderated,3,logistics,5
44,Why choose GCSE Drama?,0,content,5
44,"The content of the course is designed to allow students to develop their practical, theoretical and analytical skills.",21,transferrable,20
44,"The focus of creativity, communication and culture runs through student work at KS3, KS4 and KS5 and their deconstruction of live theatre, devised theatre and published texts strengthens their deeper understanding of the performing arts.",42,content,39
44,GCSE Drama is not simply about ‘becoming an actor’.,0,content,12
44,The course has many transferable skills which can be applied to other areas of study and future careers.,21,transferrable,19
44,Transferable skills include:,30,motivation,4
44,"This course provides a strong foundation for courses in Drama, Media, Law and the Performing Arts.",39,content,19
44,Future career pathways include: Actor/Presenter/Voice Over Drama therapist Television/Theatre Crew Teacher Researcher Playwright Director/Producer Lighting/Sound/Costume Designer Lawyer Drama at KAA  Teachers with a diverse background in theatre and media who have worked professionally.,36,motivation,48
44, Workshops helping to consolidate practical skills with links to LAMDA.,13,content,12
44, Frequent theatre trips.,40,content,5
44,Excellent facilities including a professional theatre.,40,content,7
44,Creativity Organisational skills Cultural understanding Self-discipline Confidence Time management Research skills Self-awareness Communication skills Team work,31,transferrable,20
44,"The ability to deal with critique Leadership skills GCSE Drama will help you to develop practical and evaluative skills - whilst gaining an appreciation of drama through performance, devising and critical deconstruction of live theatre.",0,content,37
44,You will demonstrate your own abilities through practical elements of the course as well as your theory and understanding in the written paper.,21,transferrable,24
45,"The Eduqas GCSE Drama course allows students to explore the role of an actor or designer through using different styles, devising strategies, and exploration of practical texts.",0,content,30
45,They will also be expected to analyse live theatre and theoretically understand how to write from the perspective of a director and performer.,33,content,24
45,What will you study?,4,content,5
45,"Whilst studying GCSE Drama students will study many different practitioners including Stanislavski and Frantic Assembly Theatre Company, whilst also exploring different styles of theatre, such as physical theatre and musical theatre.",0,content,34
45,Students will have the choice to complete the course practically as either a performer or designer (or a combination of both).,25,content,24
45,"The different elements of design available are costume and make-up, set and props, lighting or sound.",37,motivation,21
45,"Drama consists of both practical and theoretical studies, including regular visits to the theatre, both small scale productions and the West End.",46,content,25
45,They will be expected to be prepared for practical lessons by wearing a ‘drama kit’ consisting of plain black top and bottoms and barefoot.,48,motivation,27
45,All theory work will be completed in their drama exercise book.,47,content,12
45,Assessment Methods Year 10: practical examination (40%):,16,logistics,12
45,Devise an original performance based on a stimulus set by the exam board and influenced by a theatre practitioner.,33,content,20
45,Rehearsed/designed in lessons and with their group at lunchtimes and after school.,25,content,15
45,Performance will be after the May half term of year 10.,19,logistics,12
45,Year 11: practical examination –performance/design from a test (20%) Present a performance from a script to a visiting examiner.,12,logistics,27
45,The approximate date of the exam is within the first 2 weeks back from the Easter holidays Year 11: written examination (40%) This examination is 1 hour 30 minutes and is based on a set text and a review of a live performance.,12,logistics,48
45,(Shakespeare’s “The Tempest”) Career Ideas/Progression Route:,35,motivation,14
45,"Drama can be an aid to subjects like English, history or media as it allows students to immerse themselves into texts in a creative and practical way.",45,transferrable,29
45,"Even though it is a highly practical subject, the theoretically aspect makes up 40% of the subject and allows students to respond analytically to pieces.",21,transferrable,28
45,"It explores confidence in the use of voice and promotes ‘people skills’ that are vital for every world of work including law, medicine, media, education and business.",31,transferrable,33
45,We have had many students go on to study A level Drama and Theatre Studies and many successful candidates have gone to acting school and university to pursue a performance career,35,motivation,31
46,The course provides students with the opportunity to develop prior learning whilst exploring drama and developing a love for the theatre.,39,content,22
46,Learners are able to demonstrate their skills as performers or through technical options.,25,content,14
46,GCSE Drama aims to give students the opportunities to develop: •,0,content,12
46,"Creative and imaginative powers and the practical skills for communicating and expressing ideas, feelings and meanings in drama •",47,content,20
46,"Knowledge and understanding of drama within a social, cultural and historical context. •",47,content,15
46,"Understanding of how plays & ideas relate to their social, historical & cultural context. •",46,content,17
46,Inter-personal and group working skills •,31,transferrable,6
46,Creative and performance skills •,31,transferrable,5
46,Communication and evaluative skills •,31,transferrable,5
46,"A wider understanding of the performing arts, including the technical aspects of sound, lighting, makeup, costume and set design.",24,content,24
46,What is the Course Content?,29,content,6
46,The course consists of three units of work especially created to enhance and develop performance and technical skills and prepare the learners for practical examinations.,29,content,26
46,"Over the course, learners will take part in two performances, either as an actor or by developing a technical skill.",38,content,23
46,Component 1 is a written exam (40%) Component 2 is a devised performance and internally assessed (40%).,9,logistics,24
46,Component 3 is the performance of two extracts of a script for an outside examiner (20%).,9,logistics,20
46,Students are expected to attend at least two live theatre performances throughout the two year course as they have to write a theatre review and it will also develop their skills as a practitioner.,40,content,35
46,Units of work that the learners will study include: •,28,logistics,11
46,Exploring play texts •,32,content,4
46,Theatre in education •,40,content,4
46,Exploration of key practitioners.,13,content,5
46,How is the Course Assessed? •,19,logistics,7
46,This course has one tier of entry and all grades from 1-9 are available •,28,logistics,17
46,"There is a coursework element to this exam, worth 30% of the final exam grade •",17,logistics,18
46,Students will sit one written paper that is worth 40% of the final grade.,16,logistics,16
46,What do our students think?,23,transferrable,6
46,“I chose drama because I wanted to develop my self- confidence.,43,motivation,14
46,"I have done that, and more!",26,transferrable,8
46,I have developed new relationships with people and it’s been a form of release from academic studies” “Drama has really helped with my speech skills and having the confidence to get up in front of people.,44,transferrable,40
46,I now have a real thrill when performing!”,24,content,10
47,"The course is designed to allow students the opportunity to explore Drama as a practical art form in which ideas and meaning are communicated to an audience through choices of form, style and convention.",39,content,36
47,"Students will create, perform and respond to Drama, informed by their theoretical knowledge of Drama and Theatre.",48,motivation,20
47,"They will learn to collaborate with others, think analytically and evaluate effectively.",31,transferrable,14
47,"They will gain the confidence to pursue their own ideas, reflect and refine their efforts.",31,transferrable,17
47,The course is organised into practical assessments and written coursework.,19,logistics,11
47,There is a 1 hour 45 minute written examination paper.,12,logistics,11
47,Component 1 (40%) Understanding Drama (Written Exam) Students will be assessed on their knowledge and understanding of Drama and Theatre.,34,content,26
47,They will study one set text which will be taken from a prescribed list of six plays.,32,content,18
